datetime,Battery_0_elec,Consumer_0_elec,PublicGrid_0_elec,SolarPv_0_elec,Charger_0_elec,Battery_0_heat,Consumer_0_heat,PublicGrid_0_heat,SolarPv_0_heat,Charger_0_heat
10/04/2024 02:00:00,0.22810332271766368,-0.3469885185185186,3.0599598661857152,0.0,-2.9410746703848605,0.0,0.0,0.0,0.0,0.0
10/04/2024 02:15:00,0.19857757556161437,-0.3374159259259259,3.059959866179828,0.0,-2.921121515815517,0.0,0.0,0.0,0.0,0.0
10/04/2024 02:30:00,0.20352075711526385,-0.4585740740740741,3.059959866175282,0.0,-2.8049065492164718,0.0,0.0,0.0,0.0,0.0
10/04/2024 02:45:00,0.20629966345980366,-0.2778625925925926,3.0599598661762317,0.0,-2.9883969370434427,0.0,0.0,0.0,0.0,0.0
10/04/2024 03:00:00,0.21095603129247592,-0.2754448148148148,3.0599598317341523,0.0,-2.9954710482118134,0.0,0.0,0.0,0.0,0.0
10/04/2024 03:15:00,0.21659178282040834,-0.2743350340136055,3.05995983173078,0.0,-3.0022165805375827,0.0,0.0,0.0,0.0,0.0
10/04/2024 03:30:00,0.22334921180858877,-0.2783174074074074,3.05995983172734,0.0,-3.0049916361285214,0.0,0.0,0.0,0.0,0.0
10/04/2024 03:45:00,0.1931531306107421,-0.2034122222222222,3.0599598317241123,0.0,-3.049700740112632,0.0,0.0,0.0,0.0,0.0
10/04/2024 04:00:00,0.19915121916402562,-0.2446277777777777,3.0599596754607488,0.0,-3.0144831168469968,0.0,0.0,0.0,0.0,0.0
10/04/2024 04:15:00,0.20463811679505778,-0.3263888888888889,3.059959675459468,0.0,-2.938208903365637,0.0,0.0,0.0,0.0,0.0
10/04/2024 04:30:00,0.19918256542431548,-0.3253133333333333,3.059959675457775,0.0,-2.933828907548757,0.0,0.0,0.0,0.0,0.0
10/04/2024 04:45:00,0.16452616730305789,-0.4546,3.059959675455988,0.0,-2.769885842759046,0.0,0.0,0.0,0.0,0.0
10/04/2024 05:00:00,0.6116916162186764,-0.6326766666666667,0.43282719249910623,0.0,-0.41184214205111597,0.0,0.0,0.0,0.0,0.0
10/04/2024 05:15:00,0.54262696027077,-0.4103744444444445,0.4129060587989837,0.0077666666666666,-0.5529252412919757,0.0,0.0,0.0,0.0,0.0
10/04/2024 05:30:00,0.5794248268682978,-0.3285011111111111,0.4058083827613182,0.0254644444444444,-0.6821965429629493,0.0,0.0,0.0,0.0,0.0
10/04/2024 05:45:00,0.9593328321451622,-0.3318855555555556,0.4027301466914289,0.0438244444444444,-1.07400186772548,0.0,0.0,0.0,0.0,0.0
10/04/2024 06:00:00,0.8932204169766719,-0.3133281481481481,3.879801487638446e-06,0.0812133333333333,-0.6611094819633447,0.0,0.0,0.0,0.0,0.0
10/04/2024 06:15:00,0.08763341334026874,-0.2149196296296296,3.994067138649027e-06,0.1272822222222222,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 06:30:00,0.03349805830135966,-0.2112966666666666,3.1264775198283634e-06,0.1777955555555555,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 06:45:00,-5.614330696694608e-07,-0.2208066666666666,-0.007246105233597038,0.2280533333333333,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 07:00:00,-5.5414644830218655e-06,-0.2511011111111111,-0.013911125202183667,0.2650177777777778,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 07:15:00,-1.3914214018895857e-06,-0.2460207407407407,-0.07675564561563518,0.3227777777777778,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 07:30:00,1.8835930309316841e-06,-0.2203503703703703,-0.16552706877821616,0.3858755555555555,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 07:45:00,4.880029825577588e-06,-0.2342037037037037,-0.21683411993670168,0.4510333333333333,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 08:00:00,-0.10740171471899669,-0.327514074074074,-0.08194198898470705,0.5168577777777777,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 08:15:00,-0.1023193168117243,-0.3251922222222222,-0.15591734985494238,0.5834288888888889,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 08:30:00,-0.13927750413248793,-0.3270755555555555,-0.1908691625341787,0.6572222222222222,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 08:45:00,-0.1327534330216449,-0.3100692592592592,-0.25093730771909595,0.69376,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 09:00:00,-0.4725089243071303,-0.2882118518518519,-1.4460632399848627e-06,0.7607222222222222,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 09:15:00,-0.58961165569773,-0.2655533333333333,-1.6776356033254558e-06,0.8551666666666666,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 09:30:00,-0.6271348613021311,-0.2809344444444445,-1.8053645355342596e-06,0.9080711111111112,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 09:45:00,-0.6553746378671549,-0.2683455555555555,-2.0287995118328794e-06,0.9237222222222222,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 10:00:00,-0.750121286633153,-0.2391511111111111,-9.355890691065127e-07,0.9892733333333332,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 10:15:00,-0.8022838936714168,-0.2448307600950118,-9.017891269280653e-07,1.0471155555555556,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 10:30:00,-0.6096081311591659,-0.2580955555555556,-7.577297229666158e-07,0.8677044444444445,0,0.0,0.0,0.0,0.0,0.0
