datetime,Battery_0_elec,Consumer_0_elec,PublicGrid_0_elec,SolarPv_0_elec,Charger_0_elec,Battery_0_heat,Consumer_0_heat,PublicGrid_0_heat,SolarPv_0_heat,Charger_0_heat
10/04/2024 08:15:00,-0.25823666666666667,-0.3251922222222222,0.0,0.5834288888888889,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 08:30:00,-0.33014666666666664,-0.3270755555555555,0.0,0.6572222222222222,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 08:45:00,-0.38369074074074083,-0.3100692592592592,0.0,0.69376,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 09:00:00,-0.4725103703703703,-0.2882118518518519,0.0,0.7607222222222222,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 09:15:00,-0.5896133333333333,-0.2655533333333333,0.0,0.8551666666666666,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 09:30:00,-0.6271366666666667,-0.2809344444444445,0.0,0.9080711111111112,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 09:45:00,-0.6553766666666667,-0.2683455555555555,0.0,0.9237222222222222,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 10:00:00,-0.7501222222222221,-0.2391511111111111,0.0,0.9892733333333332,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 10:15:00,-0.8022847954605438,-0.2448307600950118,0.0,1.0471155555555556,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 10:30:00,-0.6096088888888889,-0.2580955555555556,0.0,0.8677044444444445,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 10:45:00,-0.7341201515151512,-0.3171866666666667,0.0,1.051306818181818,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 11:00:00,-0.8497627777777778,-0.3144461111111111,0.0,1.1642088888888888,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 11:15:00,-0.6581088888888889,-0.3052888888888889,0.0,0.9633977777777778,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 11:30:00,-0.6490811111111109,-0.5669922222222222,0.0,1.2160733333333331,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 11:45:00,1.2635316696278873,-2.1686642538975502,0.0,0.9051325842696628,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 12:00:00,-0.24166237690126313,-0.674899845320959,0.0,0.9165622222222222,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 12:15:00,-0.8603624364389818,-0.3163483258928571,0.0,1.176710762331839,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 12:30:00,-0.8487996296296295,-0.3686114814814815,0.0,1.217411111111111,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 12:45:00,-0.9056222222222222,-0.2335022222222222,0.0,1.1391244444444444,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 13:00:00,-0.9236637037037034,-0.2503096296296296,0.0,1.173973333333333,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 13:15:00,-0.7140555555555557,-0.2626955555555555,0.0,0.9767511111111112,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 13:30:00,-0.8276351851851849,-0.312127037037037,0.0,1.139762222222222,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 13:45:00,-0.6217037037037036,-0.303674074074074,0.0,0.9253777777777776,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 14:00:00,-0.7184922222222221,-0.3070522222222222,0.0,1.0255444444444444,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 14:15:00,-0.6459876406260089,-0.3132755555555556,-0.0683968038184356,1.02766,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 14:30:00,-0.0,-0.32174,-0.6524688888888888,0.9742088888888888,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 14:45:00,-0.0,-0.2982592165898617,-0.43909189452124936,0.7373511111111111,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 15:00:00,-0.0,-0.3252219679633867,-0.38880914314772447,0.7140311111111112,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 15:15:00,-0.0,-0.2984066666666667,-0.48366,0.7820666666666667,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 15:30:00,1.6063035398416474,-0.3279644444444444,-1.848107984286092,0.5697688888888889,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 15:45:00,-1.383697755794684,-0.2724366666666666,0.9586610891280172,0.6974733333333334,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 16:00:00,-0.39613996148137837,-0.2292011111111111,0.02930773925915614,0.5960333333333333,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 16:15:00,2.1749324261619356,-0.23318,-2.4517613150508244,0.5100088888888888,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 16:30:00,-0.2926388454585408,-0.2728662962962963,0.1698251417548371,0.39568,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 16:45:00,0.8080325401186411,-1.1233155555555554,-0.03563031789641902,0.3509133333333333,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 17:00:00,0.2674774909048627,-0.7520959259259259,0.25865399057661875,0.2259644444444444,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 17:15:00,1.6315061786178005,-0.4386955555555555,-1.2408795119511338,0.0480688888888888,0,0.0,0.0,0.0,0.0,0.0
10/04/2024 17:30:00,2.4987303800272946,-0.4519677777777777,-2.0757314911384057,0.0289688888888888,0,0.0,0.0,0.0,0.0,0.0
