datetime,Consumer_0_elec,PublicGrid_0_elec,Charger_0_elec,Consumer_0_heat,PublicGrid_0_heat,Charger_0_heat
10/04/2024 12:15:00,-0.3449124999999999,-0.008628374248313753,0,0.0,0.0,0.0
10/04/2024 12:30:00,-0.4040193333333334,-0.4818983661147287,0,0.0,0.0,0.0
10/04/2024 12:45:00,-0.2836231111111112,-0.5051325955689452,0,0.0,0.0,0.0
10/04/2024 13:00:00,-0.2948344444444445,-0.3801988771916338,0,0.0,0.0,0.0
10/04/2024 13:15:00,-0.3143444333333334,-0.5673086192544471,0,0.0,0.0,0.0
10/04/2024 13:30:00,-0.3729534814814811,-0.9796168117337938,0,0.0,0.0,0.0
10/04/2024 13:45:00,-0.3673565629629627,-0.6294284228724845,0,0.0,0.0,0.0
10/04/2024 14:00:00,-0.3650359333333333,-1.2533317022553652,0,0.0,0.0,0.0
10/04/2024 14:15:00,-0.3811851111111112,-1.2365943453560857,0,0.0,0.0,0.0
10/04/2024 14:30:00,-0.3838129629629628,-1.1556229651296825,0,0.0,0.0,0.0
10/04/2024 14:45:00,-0.3504668125960063,-0.8165967676282224,0,0.0,0.0,0.0
10/04/2024 15:00:00,-0.3378629441913437,-0.790692322475322,0,0.0,0.0,0.0
10/04/2024 15:15:00,-0.3472541629629629,-0.8941620148148148,0,0.0,0.0,0.0
10/04/2024 15:30:00,-0.3553050814814809,-0.5588945851851853,0,0.0,0.0,0.0
10/04/2024 15:45:00,-0.3105666666666666,-0.7904119999999997,0,0.0,0.0,0.0
10/04/2024 16:00:00,-0.2591101222222225,-0.6870551666666663,0,0.0,0.0,0.0
10/04/2024 16:15:00,-0.2440221296296296,-0.5668971592592589,0,0.0,0.0,0.0
10/04/2024 16:30:00,-0.254893837037037,-0.3801757629629629,0,0.0,0.0,0.0
10/04/2024 16:45:00,-1.1309902666666671,0.0,0,0.0,0.0,0.0
10/04/2024 17:00:00,-0.7077658888888891,0.0,0,0.0,0.0,0.0
10/04/2024 17:15:00,-0.4453505111111106,0.0,0,0.0,0.0,0.0
10/04/2024 17:30:00,-0.4872560666666664,0.0,0,0.0,0.0,0.0
10/04/2024 17:45:00,-0.4708070444444448,0.0,0,0.0,0.0,0.0
10/04/2024 18:00:00,-0.5076076518518514,0.0,0,0.0,0.0,0.0
10/04/2024 18:15:00,-0.4729373592592595,0.0,0,0.0,0.0,0.0
10/04/2024 18:30:00,-0.4102112666666664,0.0,0,0.0,0.0,0.0
10/04/2024 18:45:00,-0.3951315555555558,0.0,0,0.0,0.0,0.0
10/04/2024 19:00:00,-0.3861016055555554,0.0,0,0.0,0.0,0.0
10/04/2024 19:15:00,-0.3404979777777777,0.0,0,0.0,0.0,0.0
10/04/2024 19:30:00,-0.3258414444444442,0.0,0,0.0,0.0,0.0
10/04/2024 19:45:00,-0.3418189999999999,0.0,0,0.0,0.0,0.0
10/04/2024 20:00:00,-0.3095082,0.0,0,0.0,0.0,0.0
10/04/2024 20:15:00,-0.2742816666666665,0.0,0,0.0,0.0,0.0
10/04/2024 20:30:00,-0.3064455555555554,0.0,0,0.0,0.0,0.0
10/04/2024 20:45:00,-0.3103346333333331,0.0,0,0.0,0.0,0.0
10/04/2024 21:00:00,-0.2837594222222224,0.0,0,0.0,0.0,0.0
10/04/2024 21:15:00,-0.2343744814814814,0.0,0,0.0,0.0,0.0
10/04/2024 21:30:00,-0.2812325185185185,0.0,0,0.0,0.0,0.0
10/04/2024 21:45:00,-0.3321786711210097,0.0,0,0.0,0.0,0.0
10/04/2024 22:00:00,-0.3448299771167047,0.0,0,0.0,0.0,0.0
10/04/2024 22:15:00,-0.3264134,0.0,0,0.0,0.0,0.0
10/04/2024 22:30:00,-0.2868550444444444,0.0,0,0.0,0.0,0.0
10/04/2024 22:45:00,-0.2350889999999999,0.0,0,0.0,0.0,0.0
10/04/2024 23:00:00,-0.2914429925925925,1.6313423608242026,0,0.0,0.0,0.0
10/04/2024 23:15:00,-0.3068560740740737,1.6467558867501284,0,0.0,0.0,0.0
10/04/2024 23:30:00,-0.2884695555555556,1.6283693682316103,0,0.0,0.0,0.0
10/04/2024 23:45:00,-0.2575386666666666,1.5974384793427212,0,0.0,0.0,0.0
11/04/2024 00:00:00,-0.2625299492385787,1.6024297619146333,0,0.0,0.0,0.0
11/04/2024 00:15:00,-0.3230604444444447,1.6629602571204993,0,0.0,0.0,0.0
11/04/2024 00:30:00,-0.3579967407407407,1.6978965534167954,0,0.0,0.0,0.0
11/04/2024 00:45:00,-0.3248302535259256,0.5674698087910126,0,0.0,0.0,0.0
11/04/2024 01:00:00,-0.3179275982962963,0.0,0,0.0,0.0,0.0
11/04/2024 01:15:00,-0.257003659259259,0.0,0,0.0,0.0,0.0
11/04/2024 01:30:00,-0.276505911111111,0.0,0,0.0,0.0,0.0
11/04/2024 01:45:00,-0.2857874888888889,0.0,0,0.0,0.0,0.0
11/04/2024 02:00:00,-0.2579200444444444,0.0,0,0.0,0.0,0.0
11/04/2024 02:15:00,-0.2320706277777779,0.0,0,0.0,0.0,0.0
11/04/2024 02:30:00,-0.2339891111111112,0.0,0,0.0,0.0,0.0
11/04/2024 02:45:00,-0.2846968148148147,0.0,0,0.0,0.0,0.0
11/04/2024 03:00:00,-0.3334211851851852,0.0,0,0.0,0.0,0.0
11/04/2024 03:15:00,-0.3157559893364929,0.0,0,0.0,0.0,0.0
11/04/2024 03:30:00,-0.3077584556962026,0.0,0,0.0,0.0,0.0
11/04/2024 03:45:00,-0.2995760222222223,0.0,0,0.0,0.0,0.0
11/04/2024 04:00:00,-0.2908897597701151,0.0,0,0.0,0.0,0.0
11/04/2024 04:15:00,-0.3227710555555551,0.0,0,0.0,0.0,0.0
11/04/2024 04:30:00,-0.3129850277777776,0.0,0,0.0,0.0,0.0
11/04/2024 04:45:00,-0.426755924074074,0.0,0,0.0,0.0,0.0
11/04/2024 05:00:00,-0.6755004514814821,0.0,0,0.0,0.0,0.0
11/04/2024 05:15:00,-0.345354244444444,0.0,0,0.0,0.0,0.0
11/04/2024 05:30:00,-0.3555567788222224,0.0,0,0.0,0.0,0.0
11/04/2024 05:45:00,-0.3543344833333334,0.0,0,0.0,0.0,0.0
11/04/2024 06:00:00,-0.3343817037037035,0.0,0,0.0,0.0,0.0
11/04/2024 06:15:00,-0.3244676518518519,0.0,0,0.0,0.0,0.0
11/04/2024 06:30:00,-0.3397734074074076,0.0,0,0.0,0.0,0.0
11/04/2024 06:45:00,-0.3234788592592592,0.0,0,0.0,0.0,0.0
11/04/2024 07:00:00,-0.2446211555555554,0.0,0,0.0,0.0,0.0
